"Site ID","Timestamp","Flow Rate (ML/day)","Quality code (Flow Rate)","","Quality code","Quality code definition","","Site info"
"212280","24-Feb-1976 09:00","635.475","4","","","","",""
"212280","26-Mar-1976 09:00","311.148","4","","","","",""
"212280","08-Jun-1976 09:00","32.9","4","","","","",""
"212280","14-Jun-1976 09:00","34.013","4","","","","",""
"212280","15-Jun-1976 09:00","35.143","4","","","","",""
"212280","17-Jun-1976 09:00","30.94","4","","","","",""
"212280","13-Jul-1976 09:00","70.225","4","","","","",""
"212280","31-Jul-1976 09:00","64.093","4","","","","",""
"212280","02-Aug-1976 09:00","56.8","4","","","","",""
"212280","03-Aug-1976 09:00","53.079","4","","","","",""
"212280","04-Aug-1976 09:00","48.279","4","","","","",""
"212280","05-Aug-1976 09:00","48.279","4","","","","",""
"212280","06-Aug-1976 09:00","47.107","4","","","","",""
"212280","07-Aug-1976 09:00","44.8","4","","","","",""
"212280","08-Aug-1976 09:00","45.948","4","","","","",""
"212280","17-Oct-1976 09:00","3248.153","4","","","","",""
"212280","22-Oct-1976 09:00","444.789","4","","","","",""
"212280","27-Oct-1976 09:00","145.766","4","","","","",""
"212280","28-Oct-1976 09:00","147.54","4","","","","",""
"212280","30-Nov-1976 09:00","44.8","4","","","","",""
"212280","08-Dec-1976 09:00","29.029","4","","","","",""
"212280","27-Feb-1977 09:00","425.075","4","","","","",""
"212280","04-Mar-1977 09:00","2594.32","4","","","","",""
"212280","10-Mar-1977 09:00","297.062","4","","","","",""
"212280","21-Mar-1977 09:00","61.126","4","","","","",""
"212280","26-May-1977 09:00","58.225","4","","","","",""
"212280","04-Sep-1977 09:00","126.073","4","","","","",""
"212280","16-Jan-1978 09:00","18.063","6","","","","",""
"212280","18-Jan-1978 09:00","85.334","6","","","","",""
"212280","19-Jan-1978 09:00","320","6","","","","",""
"212280","23-Jan-1978 09:00","36","6","","","","",""
"212280","24-Jan-1978 09:00","184.638","6","","","","",""
"212280","27-Jan-1978 09:00","109.994","6","","","","",""
"212280","19-Mar-1978 09:00","228.734","6","","","","",""
"212280","20-Mar-1978 09:00","49618.544","6","","","","",""
"212280","21-Mar-1978 09:00","17370.431","6","","","","",""
"212280","22-Mar-1978 09:00","8545.31","6","","","","",""
"212280","23-Mar-1978 09:00","2686.3","6","","","","",""
"212280","24-Mar-1978 09:00","2379.628","6","","","","",""
"212280","25-Mar-1978 09:00","1188.674","6","","","","",""
"212280","27-Mar-1978 09:00","586.462","6","","","","",""
"212280","28-Mar-1978 09:00","498.538","6","","","","",""
"212280","31-Mar-1978 09:00","305.864","6","","","","",""
"212280","01-Apr-1978 09:00","346.947","6","","","","",""
"212280","02-Apr-1978 09:00","1173.145","6","","","","",""
"212280","09-Apr-1978 09:00","893.645","6","","","","",""
"212280","10-Apr-1978 09:00","5761.735","6","","","","",""
"212280","11-Apr-1978 09:00","5513.108","6","","","","",""
"212280","12-Apr-1978 09:00","1831.874","6","","","","",""
"212280","14-Apr-1978 09:00","719.883","6","","","","",""
"212280","16-Apr-1978 09:00","470.537","6","","","","",""
"212280","27-Apr-1978 09:00","92.234","6","","","","",""
"212280","11-May-1978 09:00","12.218","6","","","","",""
"212280","14-May-1978 09:00","10.221","6","","","","",""
"212280","21-May-1978 09:00","8.626","6","","","","",""
"212280","22-May-1978 09:00","42","6","","","","",""
"212280","23-May-1978 09:00","487.956","6","","","","",""
"212280","01-Jun-1978 09:00","157.568","4","","","","",""
"212280","02-Jun-1978 09:00","1575.683","4","","","","",""
"212280","03-Jun-1978 09:00","5400.77","4","","","","",""
"212280","04-Jun-1978 09:00","1500","4","","","","",""
"212280","05-Jun-1978 09:00","511.993","4","","","","",""
"212280","13-Jun-1978 09:00","170.756","4","","","","",""
"212280","16-Jun-1978 09:00","2962.211","4","","","","",""
"212280","17-Jun-1978 09:00","1214.754","4","","","","",""
"212280","18-Jun-1978 09:00","604.675","4","","","","",""
"212280","26-Jun-1978 09:00","297.513","4","","","","",""
"212280","29-Jun-1978 09:00","325.905","4","","","","",""
"212280","05-Jul-1978 09:00","215.274","4","","","","",""
"212280","06-Jul-1978 09:00","168.49","4","","","","",""
"212280","07-Jul-1978 09:00","155.449","4","","","","",""
"212280","12-Jul-1978 09:00","113.11","4","","","","",""
"212280","23-Jul-1978 09:00","88.684","4","","","","",""
"212280","22-Aug-1978 09:00","40.885","4","","","","",""
"212280","26-Aug-1978 09:00","24.631","4","","","","",""
"212280","05-Sep-1978 09:00","61.329","4","","","","",""
"212280","08-Sep-1978 09:00","212.629","6","","","","",""
"212280","09-Sep-1978 09:00","350","6","","","","",""
"212280","13-Sep-1978 09:00","80.86","6","","","","",""
"212280","14-Sep-1978 09:00","109.633","6","","","","",""
"212280","15-Sep-1978 09:00","77.86","6","","","","",""
"212280","21-Sep-1978 09:00","159.699","6","","","","",""
"212280","22-Sep-1978 09:00","120.2","6","","","","",""
"212280","27-Sep-1978 09:00","61.329","6","","","","",""
"212280","03-Oct-1978 09:00","48.039","6","","","","",""
"212280","13-Oct-1978 09:00","21.503","4","","","","",""
"212280","23-Oct-1978 09:00","16.392","4","","","","",""
"212280","25-Oct-1978 09:00","13.983","4","","","","",""
"212280","01-Nov-1978 09:00","196.064","4","","","","",""
"212280","03-Nov-1978 09:00","153.342","6","","","","",""
"212280","07-Nov-1978 09:00","540.888","6","","","","",""
"212280","08-Nov-1978 09:00","658.637","6","","","","",""
"212280","09-Nov-1978 09:00","373.917","6","","","","",""
"212280","10-Nov-1978 09:00","191.509","6","","","","",""
"212280","12-Nov-1978 09:00","1575.683","6","","","","",""
"212280","13-Nov-1978 09:00","740","6","","","","",""
"212280","21-Nov-1978 09:00","99.097","6","","","","",""
"212280","26-Nov-1978 09:00","55.452","6","","","","",""
"212280","27-Nov-1978 09:00","145.043","6","","","","",""
"212280","05-Dec-1978 09:00","106.2","6","","","","",""
"212280","06-Dec-1978 09:00","76.377","6","","","","",""
"212280","13-Dec-1978 09:00","62.805","6","","","","",""
"212280","19-Dec-1978 09:00","53.926","6","","","","",""
"212280","30-Dec-1978 09:00","93.825","6","","","","",""
"212280","11-Feb-1979 09:00","9.933","6","","","","",""
"212280","15-Feb-1979 09:00","7.5","6","","","","",""
"212280","18-Mar-1979 09:00","404.343","4","","","","",""
"212280","20-Mar-1979 09:00","118.411","4","","","","",""
"212280","22-Mar-1979 09:00","58.427","4","","","","",""
"212280","24-Mar-1979 09:00","43.852","4","","","","",""
"212280","17-Apr-1979 09:00","36.265","4","","","","",""
"212280","21-Jun-1979 09:00","36.265","4","","","","",""
"212280","22-Jun-1979 09:00","130.21","4","","","","",""
"212280","23-Jun-1979 09:00","280.648","4","","","","",""
"212280","26-Jul-1979 09:00","25.727","4","","","","",""
"212280","27-Jul-1979 09:00","40.885","4","","","","",""
"212280","28-Jul-1979 09:00","140.829","4","","","","",""
"212280","31-Aug-1979 09:00","24.631","6","","","","",""
"212280","05-Sep-1979 09:00","17.7","6","","","","",""
"212280","06-Oct-1979 09:00","50.939","4","","","","",""
"212280","07-Oct-1979 09:00","62.805","4","","","","",""
"212280","13-Oct-1979 09:00","9.068","6","","","","",""
"212280","25-Oct-1979 09:00","179.956","6","","","","",""
"212280","07-Nov-1979 09:00","68.87","6","","","","",""
"212280","15-Nov-1979 09:00","9.068","6","","","","",""
"212280","16-Nov-1979 09:00","6.748","6","","","","",""
"212280","21-Nov-1979 09:00","5.687","6","","","","",""
"212280","28-Nov-1979 09:00","80.86","6","","","","",""
"212280","30-Nov-1979 09:00","25.727","6","","","","",""
"212280","02-Dec-1979 09:00","10.855","6","","","","",""
"212280","05-Dec-1979 09:00","7.5","6","","","","",""
"212280","28-Dec-1979 09:00","0","4","","","","",""
"212280","05-Jan-1980 09:00","28","4","","","","",""
"212280","31-Jan-1980 09:00","0.393","4","","","","",""
"212280","04-Feb-1980 09:00","43.852","4","","","","",""
"212280","28-Mar-1980 09:00","3.072","4","","","","",""
"212280","10-May-1980 09:00","537.383","4","","","","",""
"212280","11-May-1980 09:00","505.649","4","","","","",""
"212280","13-May-1980 09:00","100.884","4","","","","",""
"212280","23-May-1980 09:00","16.392","4","","","","",""
"212280","29-May-1980 09:00","36.265","4","","","","",""
"212280","01-Jun-1980 09:00","39.308","4","","","","",""
"212280","12-Jun-1980 09:00","19.55","4","","","","",""
"212280","19-Oct-1980 09:00","34.798","4","","","","",""
"212280","25-Nov-1980 09:00","0","51","","","","",""
"212280","29-Nov-1980 09:00","0","51","","","","",""
"212280","04-Dec-1980 09:00","0","4","","","","",""
"212280","06-Dec-1980 09:00","0","4","","","","",""
"212280","15-Dec-1980 09:00","2.243","4","","","","",""
"212280","18-Dec-1980 09:00","0.67","4","","","","",""
"212280","22-Dec-1980 09:00","0","51","","","","",""
"212280","07-Feb-1981 09:00","128.134","4","","","","",""
"212280","08-Feb-1981 09:00","55.452","4","","","","",""
"212280","12-Feb-1981 09:00","23.314","4","","","","",""
"212280","18-Feb-1981 09:00","15.014","4","","","","",""
"212280","20-Feb-1981 09:00","45.751","4","","","","",""
"212280","21-Feb-1981 09:00","556.27","4","","","","",""
"212280","22-Feb-1981 09:00","192.558","4","","","","",""
"212280","31-Mar-1981 09:00","4.469","4","","","","",""
"212280","01-Apr-1981 09:00","6.649","4","","","","",""
"212280","02-Apr-1981 09:00","7.571","4","","","","",""
"212280","04-Apr-1981 09:00","183.448","4","","","","",""
"212280","05-Apr-1981 09:00","12409.994","4","","","","",""
"212280","06-Apr-1981 09:00","1633.564","4","","","","",""
"212280","07-Apr-1981 09:00","1742.853","4","","","","",""
"212280","08-Apr-1981 09:00","639.92","4","","","","",""
"212280","09-Apr-1981 09:00","344.212","4","","","","",""
"212280","10-Apr-1981 09:00","226.05","4","","","","",""
"212280","12-Apr-1981 09:00","122.614","4","","","","",""
"212280","15-Apr-1981 09:00","57.598","4","","","","",""
"212280","24-May-1981 09:00","254.104","4","","","","",""
"212280","25-May-1981 09:00","267.357","4","","","","",""
"212280","05-Jun-1981 09:00","66.983","4","","","","",""
"212280","08-Jun-1981 09:00","223.575","4","","","","",""
"212280","12-Jun-1981 09:00","57.598","4","","","","",""
"212280","23-Jul-1981 09:00","63.841","4","","","","",""
"212280","11-Aug-1981 09:00","30.03","4","","","","",""
"212280","05-Oct-1981 09:00","1.258","51","","","","",""
"212280","19-Oct-1981 09:00","9.636","4","","","","",""
"212280","23-Oct-1981 09:00","154.603","4","","","","",""
"212280","29-Oct-1981 09:00","12.925","4","","","","",""
"212280","02-Nov-1981 09:00","26.544","4","","","","",""
"212280","03-Nov-1981 09:00","300.278","4","","","","",""
"212280","04-Nov-1981 09:00","559.957","4","","","","",""
"212280","05-Nov-1981 09:00","283.674","4","","","","",""
"212280","06-Nov-1981 09:00","158.385","4","","","","",""
"212280","08-Nov-1981 09:00","54.574","4","","","","",""
"212280","09-Nov-1981 09:00","39.515","4","","","","",""
"212280","05-Dec-1981 09:00","12.925","4","","","","",""
"212280","27-Dec-1981 09:00","119.029","4","","","","",""
"212280","28-Dec-1981 09:00","160.289","4","","","","",""
"212280","29-Dec-1981 09:00","96.644","4","","","","",""
"212280","18-Feb-1982 09:00","0.264","51","","","","",""
"212280","22-Feb-1982 09:00","0","51","","","","",""
"212280","26-Mar-1982 09:00","280.923","4","","","","",""
"212280","01-Apr-1982 09:00","24.362","4","","","","",""
"212280","18-Apr-1982 09:00","83.366","4","","","","",""
"212280","17-Sep-1982 09:00","0.528","4","","","","",""
"212280","20-Sep-1982 09:00","8.059","4","","","","",""
"212280","22-Sep-1982 09:00","27.677","4","","","","",""
"212280","25-Sep-1982 09:00","17.338","4","","","","",""
"212280","02-Oct-1982 09:00","18.593","4","","","","",""
"212280","21-Oct-1982 09:00","4.469","51","","","","",""
"212280","03-Nov-1982 09:00","0.504","4","","","","",""
"212280","21-Jan-1983 09:00","0","4","","","","",""
"212280","14-Feb-1983 09:00","0","4","","","","",""
"212280","25-Mar-1983 09:00","176.75","4","","","","",""
"212280","27-Mar-1983 09:00","105.05","4","","","","",""
"212280","16-Apr-1983 09:00","10.2","51","","","","",""
"212280","28-Apr-1983 09:00","13.941","4","","","","",""
"212280","29-Apr-1983 09:00","13.941","4","","","","",""
"212280","30-Apr-1983 09:00","17.338","4","","","","",""
"212280","03-May-1983 09:00","814.118","4","","","","",""
"212280","04-May-1983 09:00","563.656","4","","","","",""
"212280","05-May-1983 09:00","270.046","4","","","","",""
"212280","24-May-1983 09:00","206.607","4","","","","",""
"212280","25-May-1983 09:00","300.278","4","","","","",""
"212280","26-May-1983 09:00","456.422","4","","","","",""
"212280","27-May-1983 09:00","1045.798","4","","","","",""
"212280","28-May-1983 09:00","3513.828","4","","","","",""
"212280","29-May-1983 09:00","1026.306","4","","","","",""
"212280","01-Jun-1983 09:00","238.613","4","","","","",""
"212280","02-Jun-1983 09:00","187.978","4","","","","",""
"212280","20-Jun-1983 09:00","880.876","4","","","","",""
"212280","21-Jun-1983 09:00","858.36","4","","","","",""
"212280","24-Jun-1983 09:00","223.575","4","","","","",""
"212280","27-Jun-1983 09:00","135.525","4","","","","",""
"212280","06-Jul-1983 09:00","60.71","4","","","","",""
"212280","22-Aug-1983 09:00","17.338","4","","","","",""
"212280","28-Aug-1983 09:00","75.182","4","","","","",""
"212280","24-Sep-1983 09:00","9.091","4","","","","",""
"212280","06-Oct-1983 09:00","16.146","4","","","","",""
"212280","16-Oct-1983 09:00","124.423","4","","","","",""
"212280","17-Oct-1983 09:00","162.203","4","","","","",""
"212280","18-Oct-1983 09:00","93.294","4","","","","",""
"212280","22-Oct-1983 09:00","42.562","4","","","","",""
"212280","25-Oct-1983 09:00","418.477","4","","","","",""
"212280","27-Oct-1983 09:00","131.779","4","","","","",""
"212280","04-Nov-1983 09:00","98.3","4","","","","",""
"212280","09-Nov-1983 09:00","23.314","4","","","","",""
"212280","30-Nov-1983 09:00","272.746","4","","","","",""
"212280","02-Dec-1983 09:00","185.707","4","","","","",""
"212280","08-Dec-1983 09:00","1842.668","4","","","","",""
"212280","09-Dec-1983 09:00","559.957","4","","","","",""
"212280","10-Dec-1983 09:00","341.14","4","","","","",""
"212280","14-Dec-1983 09:00","128.078","4","","","","",""
"212280","15-Dec-1983 09:00","110.244","4","","","","",""
"212280","16-Dec-1983 09:00","101.65","4","","","","",""
"212280","02-Jan-1984 09:00","18.593","4","","","","",""
"212280","05-Jan-1984 09:00","33.835","4","","","","",""
"212280","13-Jan-1984 09:00","8.566","4","","","","",""
"212280","16-Jan-1984 09:00","567.365","4","","","","",""
"212280","17-Jan-1984 09:00","398.44","4","","","","",""
"212280","23-Jan-1984 09:00","42.562","4","","","","",""
"212280","02-Feb-1984 09:00","70.203","4","","","","",""
"212280","11-Feb-1984 09:00","66.983","4","","","","",""
"212280","19-Feb-1984 09:00","1675.686","4","","","","",""
"212280","20-Feb-1984 09:00","628.203","4","","","","",""
"212280","21-Feb-1984 09:00","378.871","4","","","","",""
"212280","22-Feb-1984 09:00","589.852","4","","","","",""
"212280","23-Feb-1984 09:00","745.533","4","","","","",""
"212280","26-Feb-1984 09:00","241.163","4","","","","",""
"212280","23-Mar-1984 09:00","50.204","4","","","","",""
"212280","25-Mar-1984 09:00","272.746","4","","","","",""
"212280","27-Mar-1984 09:00","251.491","4","","","","",""
"212280","20-Apr-1984 09:00","105.05","4","","","","",""
"212280","21-Apr-1984 09:00","1374.386","4","","","","",""
"212280","22-Apr-1984 09:00","509.385","4","","","","",""
"212280","23-Apr-1984 09:00","286.437","4","","","","",""
"212280","24-Apr-1984 09:00","213.803","4","","","","",""
"212280","25-Apr-1984 09:00","178.97","4","","","","",""
"212280","09-May-1984 09:00","149","4","","","","",""
"212280","06-Jul-1984 09:00","206.607","4","","","","",""
"212280","16-Jul-1984 09:00","36.607","4","","","","",""
"212280","18-Jul-1984 09:00","162.203","4","","","","",""
"212280","25-Jul-1984 09:00","115.491","4","","","","",""
"212280","28-Jul-1984 09:00","1817.479","4","","","","",""
"212280","02-Aug-1984 09:00","659.665","4","","","","",""
"212280","13-Aug-1984 09:00","300.278","4","","","","",""
"212280","06-Sep-1984 09:00","143.157","4","","","","",""
"212280","07-Sep-1984 09:00","112","4","","","","",""
"212280","09-Sep-1984 09:00","66.983","4","","","","",""
"212280","15-Sep-1984 09:00","28.839","4","","","","",""
"212280","19-Sep-1984 09:00","75.182","4","","","","",""
"212280","22-Sep-1984 09:00","62.3","4","","","","",""
"212280","03-Oct-1984 09:00","24.362","4","","","","",""
"212280","06-Oct-1984 09:00","26.544","4","","","","",""
"212280","22-Oct-1984 09:00","11.057","4","","","","",""
"212280","23-Oct-1984 09:00","11.057","4","","","","",""
"212280","24-Oct-1984 09:00","10.2","4","","","","",""
"212280","26-Oct-1984 09:00","16.146","4","","","","",""
"212280","27-Oct-1984 09:00","73.503","4","","","","",""
"212280","01-Nov-1984 09:00","33.835","4","","","","",""
"212280","06-Nov-1984 09:00","62.3","4","","","","",""
"212280","07-Nov-1984 09:00","48.803","4","","","","",""
"212280","08-Nov-1984 09:00","4687.527","4","","","","",""
"212280","09-Nov-1984 09:00","1956.694","4","","","","",""
"212280","10-Nov-1984 09:00","707.919","4","","","","",""
"212280","11-Nov-1984 09:00","457.049","4","","","","",""
"212280","12-Nov-1984 09:00","484.911","4","","","","",""
"212280","17-Nov-1984 09:00","141.279","4","","","","",""
"212280","19-Nov-1984 09:00","100.123","4","","","","",""
"212280","23-Nov-1984 09:00","54.608","4","","","","",""
"212280","24-Nov-1984 09:00","50.225","4","","","","",""
"212280","13-Dec-1984 09:00","27.772","4","","","","",""
"212280","21-Dec-1984 09:00","12.016","4","","","","",""
"212280","22-Dec-1984 09:00","11.083","4","","","","",""
"212280","30-Dec-1984 09:00","20.028","4","","","","",""
"212280","04-Jan-1985 09:00","27.772","4","","","","",""
"212280","09-Feb-1985 09:00","0.435","4","","","","",""
"212280","21-Feb-1985 09:00","0","4","","","","",""
"212280","02-Mar-1985 09:00","0","4","","","","",""
"212280","16-Mar-1985 09:00","0","4","","","","",""
"212280","17-Mar-1985 09:00","0","4","","","","",""
"212280","18-Mar-1985 09:00","0","4","","","","",""
"212280","19-Mar-1985 09:00","0","4","","","","",""
"212280","20-Mar-1985 09:00","0","4","","","","",""
"212280","21-Mar-1985 09:00","0","4","","","","",""
"212280","22-Mar-1985 09:00","0","4","","","","",""
"212280","02-Apr-1985 09:00","16.263","4","","","","",""
"212280","07-Apr-1985 09:00","35.231","4","","","","",""
"212280","08-Apr-1985 09:00","25.552","4","","","","",""
"212280","11-Apr-1985 09:00","54.608","4","","","","",""
"212280","14-Apr-1985 09:00","21.4","4","","","","",""
"212280","16-Apr-1985 09:00","12.016","4","","","","",""
"212280","25-Apr-1985 09:00","9.656","4","","","","",""
"212280","06-May-1985 09:00","81.859","4","","","","",""
"212280","11-May-1985 09:00","36.643","4","","","","",""
"212280","18-May-1985 09:00","32.5","4","","","","",""
"212280","22-May-1985 09:00","93.314","4","","","","",""
"212280","23-May-1985 09:00","63.86","4","","","","",""
"212280","02-Jun-1985 09:00","41.064","4","","","","",""
"212280","04-Jun-1985 09:00","76.98","4","","","","",""
"212280","06-Jun-1985 09:00","47.4","4","","","","",""
"212280","07-Jun-1985 09:00","423.313","4","","","","",""
"212280","19-Aug-1985 09:00","23.428","4","","","","",""
"212280","15-Sep-1985 09:00","30.088","4","","","","",""
"212280","21-Sep-1985 09:00","300","4","","","","",""
"212280","24-Sep-1985 09:00","45.769","4","","","","",""
"212280","09-Oct-1985 09:00","9.656","4","","","","",""
"212280","15-Oct-1985 09:00","14.034","4","","","","",""
"212280","16-Oct-1985 09:00","28.918","4","","","","",""
"212280","17-Oct-1985 09:00","119.387","4","","","","",""
"212280","19-Oct-1985 09:00","91.64","4","","","","",""
"212280","23-Oct-1985 09:00","45.769","4","","","","",""
"212280","26-Oct-1985 09:00","36.643","4","","","","",""
"212280","28-Oct-1985 09:00","198.687","4","","","","",""
"212280","30-Oct-1985 09:00","131.854","4","","","","",""
"212280","31-Oct-1985 09:00","91.64","4","","","","",""
"212280","01-Nov-1985 09:00","65.438","4","","","","",""
"212280","02-Nov-1985 09:00","47.4","4","","","","",""
"212280","03-Nov-1985 09:00","39.559","4","","","","",""
"212280","08-Nov-1985 09:00","51.666","4","","","","",""
"212280","10-Nov-1985 09:00","194.324","4","","","","",""
"212280","11-Nov-1985 09:00","117.651","4","","","","",""
"212280","12-Nov-1985 09:00","80.273","4","","","","",""
"212280","02-Dec-1985 09:00","128.208","4","","","","",""
"212280","04-Dec-1985 09:00","53.127","4","","","","",""
"212280","05-Dec-1985 09:00","71.927","4","","","","",""
"212280","07-Dec-1985 09:00","114.208","4","","","","",""
"212280","08-Dec-1985 09:00","156.502","4","","","","",""
"212280","09-Dec-1985 09:00","966.628","4","","","","",""
"212280","10-Dec-1985 09:00","341.076","4","","","","",""
"212280","14-Dec-1985 09:00","110.696","4","","","","",""
"212280","16-Dec-1985 09:00","67.033","4","","","","",""
"212280","19-Dec-1985 09:00","35.231","4","","","","",""
"212280","14-Jan-1986 09:00","1.028","4","","","","",""
"212280","25-Jan-1986 09:00","20.028","4","","","","",""
"212280","31-Jan-1986 09:00","22.402","4","","","","",""
"212280","05-Feb-1986 09:00","12.016","4","","","","",""
"212280","27-Feb-1986 09:00","5.4","4","","","","",""
"212280","16-Apr-1986 09:00","0.337","4","","","","",""
"212280","22-Apr-1986 09:00","0.792","4","","","","",""
"212280","30-Apr-1986 09:00","7.622","4","","","","",""
"212280","20-May-1986 09:00","12.016","4","","","","",""
"212280","18-Jun-1986 09:00","5.816","4","","","","",""
"212280","05-Jul-1986 09:00","7.622","4","","","","",""
"212280","27-Jul-1986 09:00","7.149","4","","","","",""
"212280","05-Aug-1986 09:00","71.927","4","","","","",""
"212280","06-Aug-1986 09:00","14296.99","4","","","","",""
"212280","07-Aug-1986 09:00","6823.578","4","","","","",""
"212280","08-Aug-1986 09:00","2597.541","4","","","","",""
"212280","09-Aug-1986 09:00","1185.808","4","","","","",""
"212280","10-Aug-1986 09:00","683.166","4","","","","",""
"212280","11-Aug-1986 09:00","429.954","4","","","","",""
"212280","13-Aug-1986 09:00","240.547","4","","","","",""
"212280","16-Aug-1986 09:00","584.178","4","","","","",""
"212280","17-Aug-1986 09:00","264","4","","","","",""
"212280","11-Oct-1986 09:00","198.687","4","","","","",""
"212280","12-Oct-1986 09:00","115.925","4","","","","",""
"212280","15-Oct-1986 09:00","38.086","4","","","","",""
"212280","14-Nov-1986 09:00","88.33","4","","","","",""
"212280","16-Nov-1986 09:00","910.248","4","","","","",""
"212280","20-Nov-1986 09:00","6231.449","4","","","","",""
"212280","21-Nov-1986 09:00","2081.198","4","","","","",""
"212280","22-Nov-1986 09:00","938.254","4","","","","",""
"212280","23-Nov-1986 09:00","531.704","4","","","","",""
"212280","24-Nov-1986 09:00","362.462","4","","","","",""
"212280","25-Nov-1986 09:00","240.547","4","","","","",""
"212280","28-Nov-1986 09:00","149","4","","","","",""
"212280","30-Nov-1986 09:00","122.888","4","","","","",""
"212280","02-Dec-1986 09:00","100.123","4","","","","",""
"212280","06-Dec-1986 09:00","716.255","4","","","","",""
"212280","08-Dec-1986 09:00","168","4","","","","",""
"212280","02-Mar-1987 09:00","8.109","4","","","","",""
"212280","03-Mar-1987 09:00","14.034","4","","","","",""
"212280","04-Mar-1987 09:00","62.3","4","","","","",""
"212280","24-Mar-1987 09:00","20.028","4","","","","",""
"212280","20-Apr-1987 09:00","8.611","4","","","","",""
"212280","07-May-1987 09:00","21.4","4","","","","",""
"212280","09-May-1987 09:00","16.263","4","","","","",""
"212280","18-May-1987 09:00","33.85","4","","","","",""
"212280","04-Aug-1987 09:00","32.2","4","","","","",""
"212280","05-Aug-1987 09:00","117","4","","","","",""
"212280","06-Aug-1987 09:00","66.56","4","","","","",""
"212280","21-Aug-1987 09:00","109.48","4","","","","",""
"212280","28-Aug-1987 09:00","36.7","4","","","","",""
"212280","30-Aug-1987 09:00","145.5","4","","","","",""
"212280","21-Oct-1987 09:00","103.96","4","","","","",""
"212280","22-Oct-1987 09:00","156","4","","","","",""
"212280","24-Oct-1987 09:00","63.3","4","","","","",""
"212280","25-Oct-1987 09:00","691.8","4","","","","",""
"212280","31-Oct-1987 09:00","60.08","4","","","","",""
"212280","01-Nov-1987 09:00","50.42","4","","","","",""
"212280","14-Nov-1987 09:00","111.32","4","","","","",""
"212280","29-Nov-1987 09:00","28.24","4","","","","",""
"212280","21-Dec-1987 09:00","14.92","4","","","","",""
"212280","25-Dec-1987 09:00","22.96","4","","","","",""
"212280","01-Jan-1988 09:00","35.2","4","","","","",""
"212280","03-Jan-1988 09:00","47.2","4","","","","",""
"212280","06-Jan-1988 09:00","28.24","4","","","","",""
"212280","25-Jan-1988 09:00","13.9","4","","","","",""
"212280","03-Feb-1988 09:00","28.24","4","","","","",""
"212280","08-Feb-1988 09:00","24.28","4","","","","",""
"212280","10-Feb-1988 09:00","61.69","4","","","","",""
"212280","11-Feb-1988 09:00","35.2","4","","","","",""
"212280","22-Feb-1988 09:00","13.9","4","","","","",""
"212280","11-Mar-1988 09:00","6.48","4","","","","",""
"212280","27-Mar-1988 09:00","3.58","4","","","","",""
"212280","05-Apr-1988 09:00","295.2","4","","","","",""
"212280","06-Apr-1988 09:00","151.8","4","","","","",""
"212280","09-Apr-1988 09:00","1764.6","4","","","","",""
"212280","11-Apr-1988 09:00","464.4","4","","","","",""
"212280","12-Apr-1988 09:00","590.5","4","","","","",""
