time,212260,211008,215004
1900-04-22,1.42492839,2.5763567,1.36905136
1900-04-23,2.14491411,2.75077519,2.0021773
1900-04-24,1.47331666,3.16356597,2.29206842
1900-04-25,1.43975647,2.57790709,2.00590981
1900-04-26,1.66174788,2.2271318,1.99393468
1900-04-27,0.76475646,1.22790703,0.85660967
1900-04-28,1.87836681,2.2271318,1.39284606
1900-04-29,1.23868197,2.47945738,1.1989114
1900-04-30,1.52002149,1.68914733,1.43359252
1900-05-01,1.09817338,1.61356592,0.75069984
1900-05-02,0.81070918,1.077907,0.89968899
1900-05-03,1.62987109,1.61279072,1.36174185
1900-05-04,1.33492124,1.02364342,1.19409025
1900-05-05,1.93155444,1.72364346,1.6656299
1900-05-06,1.49147564,1.46201549,1.27744952
1900-05-07,1.64935534,1.70000005,1.40544321
1900-05-08,0.66113897,1.02868218,0.60000002
1900-05-09,0.81737108,1.57015508,0.79393469
1900-05-10,1.01017194,1.33914732,1.10762055
1900-05-11,0.40000001,0.60000002,0.40000001
1900-05-12,1.46328796,1.69922485,1.40186623
1900-05-13,1.14803012,0.99844961,1.10762055
1900-05-14,0.58606736,0.60000002,0.60000002
1900-05-15,0.99742121,1.00310078,0.70762052
1900-05-16,0.92965618,0.60000002,0.67293934
1900-05-17,0.5893983,1.60852718,0.50031104
1900-05-18,0.75275788,0.88992251,0.80559877
1900-05-19,0.76905446,1.07635661,0.96391914
1900-05-20,0.66726362,0.8651163,0.90031108
1900-05-21,0.63821634,1.29069773,1.06003112
1900-05-22,0.73069486,1.23914734,1.06671852
1900-05-23,0.59262178,1.61279072,0.76143079
1900-05-24,0.59294414,1.67790702,0.76003111
1900-05-25,0.5267192,1.08720933,0.50062208
1900-05-26,0.90193411,0.7755814,0.80217731
1900-05-27,0.71135386,0.65000001,0.69968895
1900-05-28,0.80372494,0.71279069,0.69968895
1900-05-29,0.68678366,0.67790697,0.60000002
1900-05-30,0.86282236,1.0,0.99937792
1900-05-31,0.66450573,0.60000002,0.59968898
1900-06-01,0.66934097,0.60000002,0.59968898
1900-06-02,0.66525789,1.5,0.73048212
1900-06-03,0.68918339,1.16201554,1.19409025
1900-06-04,0.90809458,0.90000004,0.69999999
1900-06-05,0.76314472,0.89922484,0.99191291
1900-06-06,0.57446276,1.49922481,0.75132193
1900-06-07,0.5,0.5,0.49968896
1900-06-08,0.89437682,1.07945738,0.69968895
1900-06-09,0.69312322,0.69999999,0.69440123
1900-06-10,0.50232808,1.45077518,0.67029549
1900-06-11,0.71178369,0.90000001,0.69968895
1900-06-12,0.6732808,0.5,0.6317263
1900-06-13,0.69598854,0.63720931,0.6094868
1900-06-14,0.66070918,0.79689924,0.67091757
1900-06-15,0.47761462,1.16201554,0.30715398
1900-06-16,0.45401147,1.10000002,0.61648525
1900-06-17,0.63535101,0.9027132,0.69999999
1900-06-18,0.82231377,1.19922485,0.89968899
1900-06-19,0.97123927,1.33720934,0.93483673
1900-06-20,0.76479227,0.91279073,0.69968895
1900-06-21,0.64584527,0.7236434,0.30715398
1900-06-22,0.78767909,0.69999999,0.69968895
1900-06-23,0.44251433,1.0914729,0.92161743
1900-06-24,0.68108882,0.60000002,0.59968898
1900-06-25,0.5991046,0.53992249,0.50762053
1900-06-26,0.75856018,0.67945736,0.69968895
1900-06-27,0.71174787,1.07635661,0.80000001
1900-06-28,0.54588109,1.07635661,0.79393469
1900-06-29,0.62199141,0.60000002,0.70186624
1900-06-30,0.69853151,0.71279069,0.60000002
1900-07-01,0.56815904,0.61279072,0.52721618
1900-07-02,0.65458454,0.6507752,0.79331261
1900-07-03,0.97689829,1.077907,0.70186624
1900-07-04,0.44623926,1.30000007,0.41726284
1900-07-05,0.67987106,0.69999999,0.60000002
1900-07-06,0.69552293,0.9399225,0.76423017
1900-07-07,0.45830946,0.60000002,0.33514775
1900-07-08,0.40146849,0.577907,0.40000001
1900-07-09,0.69670488,0.99922481,0.96096424
1900-07-10,0.90938397,1.10000002,0.79968897
1900-07-11,0.49853152,0.69999999,0.40000001
1900-07-12,0.69512893,0.60000002,0.60000002
1900-07-13,0.55744987,1.06201552,0.4155521
1900-07-14,0.73950574,0.69999999,0.80544325
1900-07-15,0.6055516,0.5,0.57931573
1900-07-16,0.71103151,0.5,0.69440123
1900-07-17,0.59663325,0.60000002,0.60000002
1900-07-18,0.84982093,1.38914729,1.07962677
1900-07-19,0.5140043,0.60000002,0.78149301
1900-07-20,0.61987824,0.57945738,0.50404355
1900-07-21,0.78237822,0.86279072,0.69999999
1900-07-22,0.60096706,0.67945736,0.5
1900-07-23,0.63144699,1.56201552,0.91399691
1900-07-24,0.70211319,1.33837213,0.87433906
1900-07-25,0.84323067,0.61279072,0.61368587
1900-07-26,1.05530089,1.29224812,1.24867813
1900-07-27,0.99563038,1.07635661,0.79440125
1900-07-28,0.69623927,0.61279072,0.58320375
1900-07-29,0.63864614,0.90000004,0.60559878
1900-07-30,0.5308023,0.77790698,0.5
1900-07-31,0.63474214,0.90000004,0.8502333
1900-08-01,1.26697714,1.37635659,1.29937799
1900-08-02,1.19262181,1.17635663,1.08771386
1900-08-03,0.64717049,1.15581399,0.62083983
1900-08-04,0.70737822,0.72713179,0.82939349
1900-08-05,0.88033669,1.76279076,1.04650079
1900-08-06,1.39999998,1.67635663,1.32690518
1900-08-07,0.49770774,0.5,0.42270607
1900-08-08,0.73320202,0.5,0.72488335
1900-08-09,0.71002866,0.59069769,0.66174184
1900-08-10,0.81540116,1.01782947,0.61166409
1900-08-11,0.81017193,1.15000004,0.74587869
1900-08-12,0.82417624,1.80891473,0.80590981
1900-08-13,1.18302297,1.25077525,1.00202178
1900-08-14,0.85748569,0.87635662,0.81850701
1900-08-15,0.59978512,0.75581397,0.52317263
1900-08-16,1.29294415,1.37635659,0.99875583
1900-08-17,0.9954513,1.27635666,1.09331262
1900-08-18,0.60000002,0.5,0.59968898
1900-08-19,1.50025072,1.35155041,1.60730951
1900-08-20,1.11676221,1.05426359,1.23483676
1900-08-21,0.84799429,1.03023258,0.74525661
1900-08-22,1.11901865,1.01744188,1.15925354
1900-08-23,0.91185532,0.51356589,0.79331261
1900-08-24,1.44906876,1.37790697,1.29968903
1900-08-25,1.53073067,1.67945741,1.35427685
1900-08-26,1.42636103,1.57635661,1.38553654
1900-08-27,1.37901149,1.83023258,1.29253505
1900-08-28,0.93979228,1.22868223,0.90544327
1900-08-29,2.06275077,2.52868226,2.11321942
1900-08-30,1.9159742,2.03100782,1.82721622
1900-08-31,1.20404733,1.0271318,1.36423018
1900-09-01,1.80325936,2.14224812,1.62099536
1900-09-02,2.0296204,2.15271321,2.0
1900-09-03,2.23818055,2.77945734,2.20031109
1900-09-04,1.84355304,2.12635665,1.90575425
1900-09-05,1.63416909,2.11511636,1.49393468
1900-09-06,1.76833816,2.27635656,1.80575434
1900-09-07,1.04724213,1.95581397,0.54074651
1900-09-08,1.43445564,2.87558146,1.49984448
1900-09-09,1.76901863,3.25077519,2.2998445
1900-09-10,2.33363183,2.15077529,2.16951796
1900-09-11,2.37414046,2.5763567,2.37558325
1900-09-12,2.49824504,2.86356593,3.0
1900-09-13,2.50322354,2.36279074,2.36143083
