time,212260
1900-08-04,1.66192695
1900-08-05,1.37500002
1900-08-06,1.47195562
1900-08-07,1.84330233
1900-08-08,1.74942696
1900-08-09,1.68159027
1900-08-10,1.62564472
1900-08-11,1.78753584
1900-08-12,1.23900432
1900-08-13,1.60279372
1900-08-14,1.6066261
1900-08-15,1.65028655
1900-08-16,1.58148284
1900-08-17,1.75508599
1900-08-18,1.56873211
1900-08-19,1.62464185
1900-08-20,1.59824501
1900-08-21,1.77356737
1900-08-22,1.75422639
1900-08-23,1.73921922
1900-08-24,1.6077006
1900-08-25,1.77392554
1900-08-26,1.78234244
1900-08-27,1.85154016
1900-08-28,1.85741408
1900-08-29,1.6573066
1900-08-30,1.63907595
1900-08-31,1.75838112
1900-09-01,2.11676222
1900-09-02,2.06027938
1900-09-03,2.19158315
1900-09-04,2.28341697
1900-09-05,2.33370348
1900-09-06,2.54917625
1900-09-07,2.90967051
1900-09-08,1.84351723
1900-09-09,2.11128228
1900-09-10,2.4309456
1900-09-11,2.53638971
1900-09-12,2.29663327
1900-09-13,2.24337398
1900-09-14,2.03252153
1900-09-15,2.09351724
1900-09-16,2.20365333
1900-09-17,2.45777227
1900-09-18,2.22525076
1900-09-19,2.62371062
1900-09-20,2.60322353
1900-09-21,1.92929804
1900-09-22,2.48789403
1900-09-23,2.35247139
1900-09-24,1.89401866
1900-09-25,2.42747139
1900-09-26,2.50576649
1900-09-27,3.21185534
1900-09-28,2.78313044
1900-09-29,2.81912613
1900-09-30,2.7501075
1900-10-01,3.37650437
1900-10-02,4.1535459
1900-10-03,3.89133246
1900-10-04,3.72632528
1900-10-05,3.82571641
1900-10-06,3.35351008
1900-10-07,3.67525079
1900-10-08,3.6705588
1900-10-09,3.75698431
1900-10-10,3.37596712
1900-10-11,3.73159034
1900-10-12,3.55752151
1900-10-13,3.72123932
1900-10-14,2.79498574
1900-10-15,3.2935889
1900-10-16,3.67102439
1900-10-17,4.13065908
1900-10-18,4.90974221
1900-10-19,5.46321649
1900-10-20,4.74985678
1900-10-21,3.69022211
1900-10-22,3.38323787
1900-10-23,3.86006453
1900-10-24,3.96232096
1900-10-25,4.27442699
1900-10-26,4.0584886
1900-10-27,4.85254301
1900-10-28,3.08646135
1900-10-29,3.72048718
1900-10-30,3.40601725
1900-10-31,3.91973504
1900-11-01,4.94931959
1900-11-02,4.8442336
1900-11-03,4.08900436
1900-11-04,3.44838831
1900-11-05,4.35626799
1900-11-06,3.94469922
1900-11-07,4.33241411
1900-11-08,4.5245345
1900-11-09,5.23921928
1900-11-10,5.60021504
